fetched_utc,route_id,direction,length_m,travel_s,freeflow_s,delay_s
2026-07-29T13:02:25Z,makariou_lakat,ab,5849,709,516,0
2026-07-29T13:02:25Z,makariou_lakat,ba,6901,724,583,0
2026-07-29T13:02:25Z,griva_digeni,ab,4212,629,441,0
2026-07-29T13:02:25Z,griva_digeni,ba,5350,870,681,0
2026-07-29T13:02:25Z,aglantzias,ab,1775,213,177,0
2026-07-29T13:02:25Z,aglantzias,ba,3098,499,372,0
2026-07-29T13:02:25Z,kranidioti,ab,1458,111,105,0
2026-07-29T13:02:25Z,kranidioti,ba,1652,127,117,0
2026-07-29T13:02:25Z,perimetrikos,ab,2510,249,229,0
2026-07-29T13:02:25Z,perimetrikos,ba,2094,199,164,0
2026-07-29T13:02:25Z,hatziiosif,ab,2049,621,195,325
2026-07-29T13:02:25Z,hatziiosif,ba,2045,318,202,0
2026-07-29T13:02:25Z,perikleous,ab,2016,511,275,138
2026-07-29T13:02:25Z,perikleous,ba,2649,385,273,33
2026-07-29T13:02:25Z,avraamidi,ab,1264,219,140,0
2026-07-29T13:02:25Z,avraamidi,ba,1266,254,150,0
2026-07-29T13:02:25Z,athinon,ab,1573,248,204,0
2026-07-29T13:02:25Z,athinon,ba,1040,279,134,0
2026-07-29T13:02:25Z,tasou_markou,ab,544,82,70,0
2026-07-29T13:02:25Z,tasou_markou,ba,492,53,55,0
2026-07-29T13:02:25Z,peiraios,ab,590,113,71,0
2026-07-29T13:02:25Z,peiraios,ba,590,100,64,0
2026-07-29T13:53:14Z,strovolou,ab,5400,631,504,0
2026-07-29T13:53:14Z,strovolou,ba,4712,720,404,0
2026-07-29T13:53:14Z,tseriou,ab,3240,366,284,0
2026-07-29T13:53:14Z,tseriou,ba,3225,540,374,0
2026-07-29T13:53:14Z,prodromou,ab,2418,305,254,0
2026-07-29T13:53:14Z,prodromou,ba,2414,360,299,0
2026-07-29T13:53:14Z,akropoleos,ab,5010,1044,463,246
2026-07-29T13:53:14Z,akropoleos,ba,5145,808,479,0
2026-07-29T13:53:14Z,athalassas,ab,2997,635,348,0
2026-07-29T13:53:14Z,athalassas,ba,6362,799,608,0
2026-07-29T13:53:14Z,lemesou,ab,3427,551,353,0
2026-07-29T13:53:14Z,lemesou,ba,2007,325,196,0
2026-07-29T13:53:14Z,sp_kyprianou,ab,7006,970,673,0
2026-07-29T13:53:14Z,sp_kyprianou,ba,6573,838,627,0
2026-07-29T13:53:14Z,archangelou,ab,7265,822,523,0
2026-07-29T13:53:14Z,archangelou,ba,6911,707,591,0
2026-07-29T13:53:14Z,konstantinoup,ab,2628,319,291,0
2026-07-29T13:53:14Z,konstantinoup,ba,2629,339,313,0
2026-07-29T13:53:14Z,stavrou,ab,2412,342,257,0
2026-07-29T13:53:14Z,stavrou,ba,2245,251,206,0
2026-07-29T13:53:14Z,makedonitissas,ab,2904,571,408,0
2026-07-29T13:53:14Z,makedonitissas,ba,2705,352,290,0
2026-07-29T13:53:14Z,armenias,ab,1079,150,119,0
2026-07-29T13:53:14Z,armenias,ba,1079,276,132,0
2026-07-29T13:53:14Z,arch_kyprianou,ab,1652,321,254,0
2026-07-29T13:53:14Z,arch_kyprianou,ba,1726,364,202,0
2026-07-29T13:53:14Z,a1_motorway,ab,10597,351,349,0
2026-07-29T13:53:14Z,a1_motorway,ba,14048,569,558,0
2026-07-29T13:53:14Z,makariou_lakat,ab,5849,749,516,0
2026-07-29T13:53:14Z,makariou_lakat,ba,6901,739,583,0
2026-07-29T13:53:14Z,griva_digeni,ab,4212,636,441,0
2026-07-29T13:53:14Z,griva_digeni,ba,5350,885,681,0
2026-07-29T13:53:14Z,aglantzias,ab,1775,218,177,0
2026-07-29T13:53:14Z,aglantzias,ba,3098,508,372,0
2026-07-29T13:53:14Z,kranidioti,ab,1458,113,105,0
2026-07-29T13:53:14Z,kranidioti,ba,1652,130,117,0
2026-07-29T13:53:14Z,perimetrikos,ab,2510,251,229,0
2026-07-29T13:53:14Z,perimetrikos,ba,2327,206,182,0
2026-07-29T13:53:14Z,hatziiosif,ab,2049,514,195,153
2026-07-29T13:53:14Z,hatziiosif,ba,2045,325,202,0
2026-07-29T13:53:14Z,perikleous,ab,2238,543,232,0
2026-07-29T13:53:14Z,perikleous,ba,2649,367,273,0
2026-07-29T13:53:14Z,avraamidi,ab,1264,230,140,0
2026-07-29T13:53:14Z,avraamidi,ba,1266,262,150,0
2026-07-29T13:53:14Z,athinon,ab,1573,255,204,0
2026-07-29T13:53:14Z,athinon,ba,1300,345,240,0
2026-07-29T13:53:14Z,tasou_markou,ab,544,82,70,0
2026-07-29T13:53:14Z,tasou_markou,ba,492,53,55,0
2026-07-29T13:53:14Z,peiraios,ab,590,115,71,0
2026-07-29T13:53:14Z,peiraios,ba,590,108,64,0
2026-07-29T14:03:45Z,strovolou,ab,5400,623,504,0
2026-07-29T14:03:45Z,strovolou,ba,4712,824,404,273
2026-07-29T14:03:45Z,tseriou,ab,3240,358,284,0
2026-07-29T14:03:45Z,tseriou,ba,3739,538,372,0
2026-07-29T14:03:45Z,prodromou,ab,2418,301,254,0
2026-07-29T14:03:45Z,prodromou,ba,2414,356,299,0
2026-07-29T14:03:45Z,akropoleos,ab,5010,1004,463,246
2026-07-29T14:03:45Z,akropoleos,ba,5145,783,479,0
2026-07-29T14:03:45Z,athalassas,ab,2997,610,348,0
2026-07-29T14:03:45Z,athalassas,ba,6362,778,608,0
2026-07-29T14:03:45Z,lemesou,ab,2798,605,415,0
2026-07-29T14:03:45Z,lemesou,ba,2007,309,196,0
2026-07-29T14:03:45Z,sp_kyprianou,ab,7006,939,673,0
2026-07-29T14:03:45Z,sp_kyprianou,ba,6573,815,627,0
2026-07-29T14:03:45Z,archangelou,ab,7265,788,523,0
2026-07-29T14:03:45Z,archangelou,ba,6911,697,591,0
2026-07-29T14:03:45Z,konstantinoup,ab,2628,318,291,0
2026-07-29T14:03:45Z,konstantinoup,ba,2629,339,313,0
2026-07-29T14:03:45Z,stavrou,ab,2187,297,208,0
2026-07-29T14:03:45Z,stavrou,ba,2245,248,206,0
2026-07-29T14:03:45Z,makedonitissas,ab,2904,550,408,0
2026-07-29T14:03:45Z,makedonitissas,ba,2705,346,290,0
2026-07-29T14:03:45Z,armenias,ab,1079,149,119,0
2026-07-29T14:03:45Z,armenias,ba,1079,262,132,0
2026-07-29T14:03:45Z,arch_kyprianou,ab,1652,315,254,0
2026-07-29T14:03:45Z,arch_kyprianou,ba,1726,354,202,0
2026-07-29T14:03:45Z,a1_motorway,ab,10597,351,349,0
2026-07-29T14:03:45Z,a1_motorway,ba,14048,567,558,0
2026-07-29T14:03:45Z,makariou_lakat,ab,5849,727,516,0
2026-07-29T14:03:45Z,makariou_lakat,ba,6901,731,583,0
2026-07-29T14:03:45Z,griva_digeni,ab,4212,620,441,0
2026-07-29T14:03:45Z,griva_digeni,ba,5350,867,681,0
2026-07-29T14:03:45Z,aglantzias,ab,1775,216,177,0
2026-07-29T14:03:45Z,aglantzias,ba,3098,495,372,0
2026-07-29T14:03:45Z,kranidioti,ab,1458,113,105,0
2026-07-29T14:03:45Z,kranidioti,ba,1652,130,117,0
2026-07-29T14:03:45Z,perimetrikos,ab,2510,252,229,0
2026-07-29T14:03:45Z,perimetrikos,ba,2327,206,182,0
2026-07-29T14:03:45Z,hatziiosif,ab,2049,581,195,246
2026-07-29T14:03:45Z,hatziiosif,ba,2045,314,202,0
2026-07-29T14:03:45Z,perikleous,ab,2016,513,275,138
2026-07-29T14:03:45Z,perikleous,ba,2649,382,273,33
2026-07-29T14:03:45Z,avraamidi,ab,1264,219,140,0
2026-07-29T14:03:45Z,avraamidi,ba,1266,250,150,0
2026-07-29T14:03:45Z,athinon,ab,1573,251,204,0
2026-07-29T14:03:45Z,athinon,ba,1040,293,134,0
2026-07-29T14:03:45Z,tasou_markou,ab,544,82,70,0
2026-07-29T14:03:45Z,tasou_markou,ba,492,54,55,0
2026-07-29T14:03:45Z,peiraios,ab,590,115,71,0
2026-07-29T14:03:45Z,peiraios,ba,590,105,64,0
2026-07-29T14:28:00Z,strovolou,ab,5400,621,504,0
2026-07-29T14:28:00Z,strovolou,ba,4712,712,404,141
2026-07-29T14:28:00Z,tseriou,ab,3240,355,284,0
2026-07-29T14:28:00Z,tseriou,ba,3739,532,372,0
2026-07-29T14:28:00Z,prodromou,ab,2418,301,254,0
2026-07-29T14:28:00Z,prodromou,ba,2414,353,299,0
2026-07-29T14:28:00Z,akropoleos,ab,5010,884,463,180
2026-07-29T14:28:00Z,akropoleos,ba,8177,879,595,177
2026-07-29T14:28:00Z,athalassas,ab,2793,589,282,0
2026-07-29T14:28:00Z,athalassas,ba,6362,774,608,0
2026-07-29T14:28:00Z,lemesou,ab,2798,589,415,0
2026-07-29T14:28:00Z,lemesou,ba,2007,303,196,0
2026-07-29T14:28:00Z,sp_kyprianou,ab,7006,999,673,172
2026-07-29T14:28:00Z,sp_kyprianou,ba,6573,804,627,0
2026-07-29T14:28:00Z,archangelou,ab,6295,880,625,0
2026-07-29T14:28:00Z,archangelou,ba,6911,696,591,0
2026-07-29T14:28:00Z,konstantinoup,ab,2628,317,291,0
2026-07-29T14:28:00Z,konstantinoup,ba,2629,338,313,0
2026-07-29T14:28:00Z,stavrou,ab,2187,290,208,0
2026-07-29T14:28:00Z,stavrou,ba,2245,246,206,0
2026-07-29T14:28:00Z,makedonitissas,ab,2904,621,408,172
2026-07-29T14:28:00Z,makedonitissas,ba,2705,344,290,0
2026-07-29T14:28:00Z,armenias,ab,1079,149,119,0
2026-07-29T14:28:00Z,armenias,ba,1079,259,132,0
2026-07-29T14:28:00Z,arch_kyprianou,ab,1652,312,254,0
2026-07-29T14:28:00Z,arch_kyprianou,ba,1726,351,202,0
2026-07-29T14:28:00Z,a1_motorway,ab,10597,351,349,0
2026-07-29T14:28:00Z,a1_motorway,ba,14048,566,558,0
2026-07-29T14:28:00Z,makariou_lakat,ab,5849,710,516,0
2026-07-29T14:28:00Z,makariou_lakat,ba,6901,734,583,9
2026-07-29T14:28:00Z,griva_digeni,ab,4212,667,441,137
2026-07-29T14:28:00Z,griva_digeni,ba,5350,860,681,0
2026-07-29T14:28:00Z,aglantzias,ab,1775,217,177,0
2026-07-29T14:28:00Z,aglantzias,ba,3098,491,372,0
2026-07-29T14:28:00Z,kranidioti,ab,1458,114,105,0
2026-07-29T14:28:00Z,kranidioti,ba,1652,130,117,0
2026-07-29T14:28:00Z,perimetrikos,ab,2510,251,229,0
2026-07-29T14:28:00Z,perimetrikos,ba,2327,234,182,29
2026-07-29T14:28:00Z,hatziiosif,ab,2049,423,195,0
2026-07-29T14:28:00Z,hatziiosif,ba,2045,310,202,0
2026-07-29T14:28:00Z,perikleous,ab,2238,516,232,112
2026-07-29T14:28:00Z,perikleous,ba,2649,374,273,28
2026-07-29T14:28:00Z,avraamidi,ab,1264,216,140,0
2026-07-29T14:28:00Z,avraamidi,ba,1266,241,150,0
2026-07-29T14:28:00Z,athinon,ab,1573,251,204,0
2026-07-29T14:28:00Z,athinon,ba,1040,290,134,0
2026-07-29T14:28:00Z,tasou_markou,ab,544,82,70,0
2026-07-29T14:28:00Z,tasou_markou,ba,492,54,55,0
2026-07-29T14:28:00Z,peiraios,ab,590,113,71,0
2026-07-29T14:28:00Z,peiraios,ba,590,101,64,0
2026-07-29T14:38:27Z,strovolou,ab,5400,620,504,0
2026-07-29T14:38:27Z,strovolou,ba,4712,727,404,173
2026-07-29T14:38:27Z,tseriou,ab,3240,353,284,0
2026-07-29T14:38:27Z,tseriou,ba,3739,530,372,0
2026-07-29T14:38:27Z,prodromou,ab,2418,300,254,0
2026-07-29T14:38:27Z,prodromou,ba,2414,353,299,0
2026-07-29T14:38:27Z,akropoleos,ab,5010,850,463,153
2026-07-29T14:38:27Z,akropoleos,ba,5145,837,479,144
2026-07-29T14:38:27Z,athalassas,ab,2793,574,282,0
2026-07-29T14:38:27Z,athalassas,ba,6037,812,534,0
2026-07-29T14:38:27Z,lemesou,ab,2014,586,213,251
2026-07-29T14:38:27Z,lemesou,ba,2007,299,196,0
2026-07-29T14:38:27Z,sp_kyprianou,ab,6489,948,585,114
2026-07-29T14:38:27Z,sp_kyprianou,ba,6573,793,627,0
2026-07-29T14:38:27Z,archangelou,ab,7265,813,523,114
2026-07-29T14:38:27Z,archangelou,ba,6911,694,591,0
2026-07-29T14:38:27Z,konstantinoup,ab,2628,317,291,0
2026-07-29T14:38:27Z,konstantinoup,ba,2629,337,313,0
2026-07-29T14:38:27Z,stavrou,ab,2187,286,208,0
2026-07-29T14:38:27Z,stavrou,ba,2245,244,206,0
2026-07-29T14:38:27Z,makedonitissas,ab,2904,581,408,114
2026-07-29T14:38:27Z,makedonitissas,ba,2705,341,290,0
2026-07-29T14:38:27Z,armenias,ab,1079,148,119,0
2026-07-29T14:38:27Z,armenias,ba,1079,254,132,0
2026-07-29T14:38:27Z,arch_kyprianou,ab,1652,309,254,0
2026-07-29T14:38:27Z,arch_kyprianou,ba,1726,349,202,0
2026-07-29T14:38:27Z,a1_motorway,ab,10597,351,349,0
2026-07-29T14:38:27Z,a1_motorway,ba,14048,565,558,0
2026-07-29T14:38:27Z,makariou_lakat,ab,6237,763,645,0
2026-07-29T14:38:27Z,makariou_lakat,ba,6901,723,583,0
2026-07-29T14:38:27Z,griva_digeni,ab,4212,602,441,0
2026-07-29T14:38:27Z,griva_digeni,ba,5350,847,681,0
2026-07-29T14:38:27Z,aglantzias,ab,1775,217,177,0
2026-07-29T14:38:27Z,aglantzias,ba,3098,488,372,0
2026-07-29T14:38:27Z,kranidioti,ab,1458,114,105,0
2026-07-29T14:38:27Z,kranidioti,ba,1652,276,117,159
2026-07-29T14:38:27Z,perimetrikos,ab,2510,266,229,16
2026-07-29T14:38:27Z,perimetrikos,ba,2327,227,182,23
2026-07-29T14:38:27Z,hatziiosif,ab,2049,414,195,0
2026-07-29T14:38:27Z,hatziiosif,ba,2045,309,202,0
2026-07-29T14:38:27Z,perikleous,ab,2016,498,275,118
2026-07-29T14:38:27Z,perikleous,ba,2649,376,273,33
2026-07-29T14:38:27Z,avraamidi,ab,1264,213,140,0
2026-07-29T14:38:27Z,avraamidi,ba,1266,243,150,0
2026-07-29T14:38:27Z,athinon,ab,1573,250,204,0
2026-07-29T14:38:27Z,athinon,ba,1040,289,134,0
2026-07-29T14:38:27Z,tasou_markou,ab,544,82,70,0
2026-07-29T14:38:27Z,tasou_markou,ba,492,54,55,0
2026-07-29T14:38:27Z,peiraios,ab,590,113,71,0
2026-07-29T14:38:27Z,peiraios,ba,590,100,64,0
2026-07-29T14:48:52Z,strovolou,ab,5400,615,504,0
2026-07-29T14:48:52Z,strovolou,ba,4712,623,404,0
2026-07-29T14:48:52Z,tseriou,ab,3240,350,284,0
2026-07-29T14:48:52Z,tseriou,ba,3739,514,372,0
2026-07-29T14:48:52Z,prodromou,ab,2418,297,254,0
2026-07-29T14:48:52Z,prodromou,ba,2414,351,299,0
2026-07-29T14:48:52Z,akropoleos,ab,5010,922,463,275
2026-07-29T14:48:52Z,akropoleos,ba,5145,826,479,144
2026-07-29T14:48:52Z,athalassas,ab,2793,555,282,0
2026-07-29T14:48:52Z,athalassas,ba,6037,800,534,0
2026-07-29T14:48:52Z,lemesou,ab,2386,446,292,0
2026-07-29T14:48:52Z,lemesou,ba,2007,289,196,0
2026-07-29T14:48:52Z,sp_kyprianou,ab,7006,943,673,117
2026-07-29T14:48:52Z,sp_kyprianou,ba,6573,786,627,0
2026-07-29T14:48:52Z,archangelou,ab,7265,802,523,114
2026-07-29T14:48:52Z,archangelou,ba,6911,689,591,0
2026-07-29T14:48:52Z,konstantinoup,ab,2628,316,291,0
2026-07-29T14:48:52Z,konstantinoup,ba,2629,336,313,0
2026-07-29T14:48:52Z,stavrou,ab,2187,279,208,0
2026-07-29T14:48:52Z,stavrou,ba,2245,243,206,0
2026-07-29T14:48:52Z,makedonitissas,ab,2904,574,408,114
2026-07-29T14:48:52Z,makedonitissas,ba,2705,338,290,0
2026-07-29T14:48:52Z,armenias,ab,1079,147,119,0
2026-07-29T14:48:52Z,armenias,ba,1079,242,132,0
2026-07-29T14:48:52Z,arch_kyprianou,ab,1652,305,254,0
2026-07-29T14:48:52Z,arch_kyprianou,ba,1726,329,202,0
2026-07-29T14:48:52Z,a1_motorway,ab,10597,351,349,0
2026-07-29T14:48:52Z,a1_motorway,ba,14048,564,558,0
2026-07-29T14:48:52Z,makariou_lakat,ab,6237,757,645,0
2026-07-29T14:48:52Z,makariou_lakat,ba,6901,716,583,0
2026-07-29T14:48:52Z,griva_digeni,ab,4212,663,441,141
2026-07-29T14:48:52Z,griva_digeni,ba,5350,838,681,0
2026-07-29T14:48:52Z,aglantzias,ab,1775,215,177,0
2026-07-29T14:48:52Z,aglantzias,ba,3098,480,372,0
2026-07-29T14:48:52Z,kranidioti,ab,1458,113,105,0
2026-07-29T14:48:52Z,kranidioti,ba,1652,261,117,143
2026-07-29T14:48:52Z,perimetrikos,ab,2510,251,229,0
2026-07-29T14:48:52Z,perimetrikos,ba,2094,228,164,23
2026-07-29T14:48:52Z,hatziiosif,ab,2049,443,195,149
2026-07-29T14:48:52Z,hatziiosif,ba,2045,304,202,0
2026-07-29T14:48:52Z,perikleous,ab,2238,444,232,0
2026-07-29T14:48:52Z,perikleous,ba,2649,350,273,0
2026-07-29T14:48:52Z,avraamidi,ab,1264,208,140,0
2026-07-29T14:48:52Z,avraamidi,ba,1266,229,150,0
2026-07-29T14:48:52Z,athinon,ab,1573,248,204,0
2026-07-29T14:48:52Z,athinon,ba,1040,272,134,0
2026-07-29T14:48:52Z,tasou_markou,ab,544,81,70,0
2026-07-29T14:48:52Z,tasou_markou,ba,492,53,55,0
2026-07-29T14:48:52Z,peiraios,ab,590,110,71,0
2026-07-29T14:48:52Z,peiraios,ba,590,101,64,0
2026-07-29T14:59:38Z,strovolou,ab,5400,611,504,0
2026-07-29T14:59:38Z,strovolou,ba,4712,610,404,0
2026-07-29T14:59:38Z,tseriou,ab,3240,347,284,0
2026-07-29T14:59:38Z,tseriou,ba,3739,510,372,0
2026-07-29T14:59:38Z,prodromou,ab,2418,297,254,0
2026-07-29T14:59:38Z,prodromou,ba,2414,349,299,0
2026-07-29T14:59:38Z,akropoleos,ab,5010,751,463,0
2026-07-29T14:59:38Z,akropoleos,ba,5145,782,479,108
2026-07-29T14:59:38Z,athalassas,ab,2793,534,282,0
2026-07-29T14:59:38Z,athalassas,ba,6037,784,534,0
2026-07-29T14:59:38Z,lemesou,ab,2014,424,213,0
2026-07-29T14:59:38Z,lemesou,ba,2007,283,196,0
2026-07-29T14:59:38Z,sp_kyprianou,ab,6489,823,585,0
2026-07-29T14:59:38Z,sp_kyprianou,ba,6573,776,627,0
2026-07-29T14:59:38Z,archangelou,ab,7265,710,523,0
2026-07-29T14:59:38Z,archangelou,ba,6911,685,591,0
2026-07-29T14:59:38Z,konstantinoup,ab,2628,317,291,0
2026-07-29T14:59:38Z,konstantinoup,ba,2629,334,313,0
2026-07-29T14:59:38Z,stavrou,ab,2187,274,208,0
2026-07-29T14:59:38Z,stavrou,ba,2245,242,206,0
2026-07-29T14:59:38Z,makedonitissas,ab,2904,490,408,0
2026-07-29T14:59:38Z,makedonitissas,ba,2705,333,290,0
2026-07-29T14:59:38Z,armenias,ab,1079,147,119,0
2026-07-29T14:59:38Z,armenias,ba,1079,236,132,0
2026-07-29T14:59:38Z,arch_kyprianou,ab,1652,300,254,0
2026-07-29T14:59:38Z,arch_kyprianou,ba,1726,323,202,0
2026-07-29T14:59:38Z,a1_motorway,ab,10597,351,349,0
2026-07-29T14:59:38Z,a1_motorway,ba,14048,563,558,0
2026-07-29T14:59:38Z,makariou_lakat,ab,5849,761,516,128
2026-07-29T14:59:38Z,makariou_lakat,ba,6901,708,583,0
2026-07-29T14:59:38Z,griva_digeni,ab,4212,574,441,0
2026-07-29T14:59:38Z,griva_digeni,ba,5350,828,681,0
2026-07-29T14:59:38Z,aglantzias,ab,1775,215,177,0
2026-07-29T14:59:38Z,aglantzias,ba,3098,474,372,0
2026-07-29T14:59:38Z,kranidioti,ab,1458,113,105,0
2026-07-29T14:59:38Z,kranidioti,ba,1652,127,117,0
2026-07-29T14:59:38Z,perimetrikos,ab,2510,250,229,0
2026-07-29T14:59:38Z,perimetrikos,ba,2094,227,164,23
2026-07-29T14:59:38Z,hatziiosif,ab,2049,380,195,0
2026-07-29T14:59:38Z,hatziiosif,ba,2045,299,202,0
2026-07-29T14:59:38Z,perikleous,ab,2238,428,232,0
2026-07-29T14:59:38Z,perikleous,ba,2649,349,273,0
2026-07-29T14:59:38Z,avraamidi,ab,1264,203,140,0
2026-07-29T14:59:38Z,avraamidi,ba,1266,223,150,0
2026-07-29T14:59:38Z,athinon,ab,1573,246,204,0
2026-07-29T14:59:38Z,athinon,ba,1040,268,134,0
2026-07-29T14:59:38Z,tasou_markou,ab,544,80,70,0
2026-07-29T14:59:38Z,tasou_markou,ba,492,53,55,0
2026-07-29T14:59:38Z,peiraios,ab,590,109,71,0
2026-07-29T14:59:38Z,peiraios,ba,590,98,64,0
2026-07-29T15:10:06Z,strovolou,ab,5400,617,504,0
2026-07-29T15:10:06Z,strovolou,ba,4712,620,404,0
2026-07-29T15:10:06Z,tseriou,ab,2555,376,225,0
2026-07-29T15:10:06Z,tseriou,ba,3739,508,372,0
2026-07-29T15:10:06Z,prodromou,ab,2418,298,254,0
2026-07-29T15:10:06Z,prodromou,ba,2414,352,299,0
2026-07-29T15:10:06Z,akropoleos,ab,5010,800,463,129
2026-07-29T15:10:06Z,akropoleos,ba,5145,721,479,0
2026-07-29T15:10:06Z,athalassas,ab,2793,516,282,0
2026-07-29T15:10:06Z,athalassas,ba,6037,794,534,0
2026-07-29T15:10:06Z,lemesou,ab,2014,423,213,0
2026-07-29T15:10:06Z,lemesou,ba,2007,290,196,0
2026-07-29T15:10:06Z,sp_kyprianou,ab,6489,832,585,0
2026-07-29T15:10:06Z,sp_kyprianou,ba,6573,788,627,0
2026-07-29T15:10:06Z,archangelou,ab,7265,717,523,0
2026-07-29T15:10:06Z,archangelou,ba,6911,690,591,0
2026-07-29T15:10:06Z,konstantinoup,ab,2628,317,291,0
2026-07-29T15:10:06Z,konstantinoup,ba,2629,334,313,0
2026-07-29T15:10:06Z,stavrou,ab,2187,278,208,0
2026-07-29T15:10:06Z,stavrou,ba,2245,244,206,0
2026-07-29T15:10:06Z,makedonitissas,ab,2904,496,408,0
2026-07-29T15:10:06Z,makedonitissas,ba,2705,335,290,0
2026-07-29T15:10:06Z,armenias,ab,1079,148,119,0
2026-07-29T15:10:06Z,armenias,ba,1079,239,132,0
2026-07-29T15:10:06Z,arch_kyprianou,ab,1652,302,254,0
2026-07-29T15:10:06Z,arch_kyprianou,ba,1726,328,202,0
2026-07-29T15:10:06Z,a1_motorway,ab,10597,351,349,0
2026-07-29T15:10:06Z,a1_motorway,ba,14048,564,558,0
2026-07-29T15:10:06Z,makariou_lakat,ab,6137,688,529,0
2026-07-29T15:10:06Z,makariou_lakat,ba,6901,715,583,0
2026-07-29T15:10:06Z,griva_digeni,ab,4212,578,441,0
2026-07-29T15:10:06Z,griva_digeni,ba,5350,837,681,0
2026-07-29T15:10:06Z,aglantzias,ab,1775,217,177,0
2026-07-29T15:10:06Z,aglantzias,ba,3098,482,372,0
2026-07-29T15:10:06Z,kranidioti,ab,1458,113,105,0
2026-07-29T15:10:06Z,kranidioti,ba,1652,127,117,0
2026-07-29T15:10:06Z,perimetrikos,ab,2510,251,229,0
2026-07-29T15:10:06Z,perimetrikos,ba,2327,205,182,0
2026-07-29T15:10:06Z,hatziiosif,ab,2049,423,195,129
2026-07-29T15:10:06Z,hatziiosif,ba,2045,306,202,0
2026-07-29T15:10:06Z,perikleous,ab,2238,432,232,0
2026-07-29T15:10:06Z,perikleous,ba,2649,355,273,0
2026-07-29T15:10:06Z,avraamidi,ab,1264,208,140,0
2026-07-29T15:10:06Z,avraamidi,ba,1266,226,150,0
2026-07-29T15:10:06Z,athinon,ab,1573,249,204,0
2026-07-29T15:10:06Z,athinon,ba,1040,273,134,0
2026-07-29T15:10:06Z,tasou_markou,ab,544,81,70,0
2026-07-29T15:10:06Z,tasou_markou,ba,492,53,55,0
2026-07-29T15:10:06Z,peiraios,ab,590,109,71,0
2026-07-29T15:10:06Z,peiraios,ba,590,100,64,0
2026-07-29T15:20:32Z,strovolou,ab,5400,610,504,0
2026-07-29T15:20:32Z,strovolou,ba,4712,598,404,0
2026-07-29T15:20:32Z,tseriou,ab,2555,363,225,0
2026-07-29T15:20:32Z,tseriou,ba,3739,502,372,0
2026-07-29T15:20:32Z,prodromou,ab,2418,295,254,0
2026-07-29T15:20:32Z,prodromou,ba,2414,349,299,0
2026-07-29T15:20:32Z,akropoleos,ab,5010,790,463,147
2026-07-29T15:20:32Z,akropoleos,ba,5145,702,479,0
2026-07-29T15:20:32Z,athalassas,ab,2793,484,282,0
2026-07-29T15:20:32Z,athalassas,ba,6037,780,534,0
2026-07-29T15:20:32Z,lemesou,ab,2014,385,213,0
2026-07-29T15:20:32Z,lemesou,ba,2007,283,196,0
2026-07-29T15:20:32Z,sp_kyprianou,ab,6489,798,585,0
2026-07-29T15:20:32Z,sp_kyprianou,ba,6573,775,627,0
2026-07-29T15:20:32Z,archangelou,ab,7265,690,523,0
2026-07-29T15:20:32Z,archangelou,ba,6911,682,591,0
2026-07-29T15:20:32Z,konstantinoup,ab,2628,316,291,0
2026-07-29T15:20:32Z,konstantinoup,ba,2629,332,313,0
2026-07-29T15:20:32Z,stavrou,ab,2187,274,208,0
2026-07-29T15:20:32Z,stavrou,ba,2245,242,206,0
2026-07-29T15:20:32Z,makedonitissas,ab,2904,482,408,0
2026-07-29T15:20:32Z,makedonitissas,ba,2705,329,290,0
2026-07-29T15:20:32Z,armenias,ab,1079,148,119,0
2026-07-29T15:20:32Z,armenias,ba,1079,223,132,0
2026-07-29T15:20:32Z,arch_kyprianou,ab,1652,298,254,0
2026-07-29T15:20:32Z,arch_kyprianou,ba,1726,311,202,0
2026-07-29T15:20:32Z,a1_motorway,ab,10597,351,349,0
2026-07-29T15:20:32Z,a1_motorway,ba,14048,563,558,0
2026-07-29T15:20:32Z,makariou_lakat,ab,5849,666,516,0
2026-07-29T15:20:32Z,makariou_lakat,ba,6901,706,583,0
2026-07-29T15:20:32Z,griva_digeni,ab,4212,561,441,0
2026-07-29T15:20:32Z,griva_digeni,ba,5350,826,681,0
2026-07-29T15:20:32Z,aglantzias,ab,1775,215,177,0
2026-07-29T15:20:32Z,aglantzias,ba,3098,474,372,0
2026-07-29T15:20:32Z,kranidioti,ab,1458,113,105,0
2026-07-29T15:20:32Z,kranidioti,ba,1652,126,117,0
2026-07-29T15:20:32Z,perimetrikos,ab,2510,250,229,0
2026-07-29T15:20:32Z,perimetrikos,ba,2094,193,164,0
2026-07-29T15:20:32Z,hatziiosif,ab,2049,371,195,0
2026-07-29T15:20:32Z,hatziiosif,ba,2045,296,202,0
2026-07-29T15:20:32Z,perikleous,ab,2238,412,232,0
2026-07-29T15:20:32Z,perikleous,ba,2649,351,273,0
2026-07-29T15:20:32Z,avraamidi,ab,1264,201,140,0
2026-07-29T15:20:32Z,avraamidi,ba,1266,218,150,0
2026-07-29T15:20:32Z,athinon,ab,1573,247,204,0
2026-07-29T15:20:32Z,athinon,ba,1040,263,134,0
2026-07-29T15:20:32Z,tasou_markou,ab,544,80,70,0
2026-07-29T15:20:32Z,tasou_markou,ba,492,53,55,0
2026-07-29T15:20:32Z,peiraios,ab,590,100,71,0
2026-07-29T15:20:32Z,peiraios,ba,590,96,64,0
2026-07-29T15:30:59Z,strovolou,ab,5400,602,504,0
